transaction_id,sku_id,transaction_date,qty,unit_price,customer_id,store_id_1,store_id_2,store_id_3,store_id_4,store_id_5,store_id_6,store_id_7,store_id_8,store_id_9,store_id_10
1267,45,2024-04-20,1,145.46,70.0,False,True,False,False,False,False,False,False,False,False
1268,23,2024-04-09,3,69.79,1085.0,False,True,False,False,False,False,False,False,False,False
1268,9,2024-04-09,1,27.62,1085.0,False,True,False,False,False,False,False,False,False,False
1268,26,2024-04-09,3,180.59,1085.0,False,True,False,False,False,False,False,False,False,False
1268,45,2024-04-09,2,145.46,1085.0,False,True,False,False,False,False,False,False,False,False
1269,40,2024-05-31,3,21.01,690.0,False,True,False,False,False,False,False,False,False,False
1269,7,2024-05-31,2,163.11,690.0,False,True,False,False,False,False,False,False,False,False
1269,47,2024-05-31,2,57.1,690.0,False,True,False,False,False,False,False,False,False,False
1269,3,2024-05-31,2,26.52,690.0,False,True,False,False,False,False,False,False,False,False
1269,5,2024-05-31,3,47.78,690.0,False,True,False,False,False,False,False,False,False,False
1270,45,2024-03-15,3,145.46,893.0,False,False,False,False,False,False,False,True,False,False
1270,9,2024-03-15,3,27.62,893.0,False,False,False,False,False,False,False,True,False,False
1270,47,2024-03-15,3,57.1,893.0,False,False,False,False,False,False,False,True,False,False
1270,12,2024-03-15,1,65.7,893.0,False,False,False,False,False,False,False,True,False,False
1271,25,2024-06-21,3,116.66,758.0,False,False,True,False,False,False,False,False,False,False
1271,21,2024-06-21,3,166.14,758.0,False,False,True,False,False,False,False,False,False,False
1271,29,2024-06-21,3,123.32,758.0,False,False,True,False,False,False,False,False,False,False
1271,12,2024-06-21,2,65.7,758.0,False,False,True,False,False,False,False,False,False,False
1272,37,2024-03-28,3,154.88,1011.0,False,True,False,False,False,False,False,False,False,False
1273,25,2024-03-14,1,116.66,874.0,False,False,False,False,False,False,False,False,True,False
1273,21,2024-03-14,1,166.14,874.0,False,False,False,False,False,False,False,False,True,False
1273,49,2024-03-14,1,144.49,874.0,False,False,False,False,False,False,False,False,True,False
1274,21,2024-05-27,1,166.14,570.0,False,False,False,True,False,False,False,False,False,False
1274,7,2024-05-27,2,163.11,570.0,False,False,False,True,False,False,False,False,False,False
1274,23,2024-05-27,2,69.79,570.0,False,False,False,True,False,False,False,False,False,False
1274,19,2024-05-27,2,41.05,570.0,False,False,False,True,False,False,False,False,False,False
1274,11,2024-05-27,2,33.72,570.0,False,False,False,True,False,False,False,False,False,False
1275,49,2024-03-07,1,144.49,591.0,False,False,False,True,False,False,False,False,False,False
1275,7,2024-03-07,1,163.11,591.0,False,False,False,True,False,False,False,False,False,False
1275,15,2024-03-07,1,29.19,591.0,False,False,False,True,False,False,False,False,False,False
1275,43,2024-03-07,3,60.36,591.0,False,False,False,True,False,False,False,False,False,False
1275,18,2024-03-07,3,125.73,591.0,False,False,False,True,False,False,False,False,False,False
1276,35,2024-01-11,2,183.4,,False,False,True,False,False,False,False,False,False,False
1276,13,2024-01-11,1,46.53,,False,False,True,False,False,False,False,False,False,False
1276,1,2024-01-11,2,31.15,,False,False,True,False,False,False,False,False,False,False
1276,32,2024-01-11,3,60.7,,False,False,True,False,False,False,False,False,False,False
1276,2,2024-01-11,2,36.51,,False,False,True,False,False,False,False,False,False,False
1277,46,2024-03-16,3,80.95,930.0,False,False,False,False,False,False,False,True,False,False
1278,6,2024-05-06,3,51.88,886.0,False,True,False,False,False,False,False,False,False,False
1278,9,2024-05-06,3,27.62,886.0,False,True,False,False,False,False,False,False,False,False
1278,18,2024-05-06,1,125.73,886.0,False,True,False,False,False,False,False,False,False,False
1279,11,2024-01-20,2,33.72,456.0,False,False,False,False,False,True,False,False,False,False
1279,33,2024-01-20,2,92.61,456.0,False,False,False,False,False,True,False,False,False,False
1279,22,2024-01-20,3,22.58,456.0,False,False,False,False,False,True,False,False,False,False
1280,3,2024-06-29,3,26.52,152.0,False,False,False,False,False,False,False,False,True,False
1280,28,2024-06-29,3,30.83,152.0,False,False,False,False,False,False,False,False,True,False
1280,7,2024-06-29,2,163.11,152.0,False,False,False,False,False,False,False,False,True,False
1281,16,2024-06-11,1,79.32,73.0,False,False,False,True,False,False,False,False,False,False
1282,17,2024-06-21,1,60.73,451.0,False,False,False,False,False,False,False,False,False,True
1282,31,2024-06-21,2,146.94,451.0,False,False,False,False,False,False,False,False,False,True
1283,41,2024-02-03,3,149.06,579.0,False,False,True,False,False,False,False,False,False,False
1283,6,2024-02-03,3,51.88,579.0,False,False,True,False,False,False,False,False,False,False
1284,36,2024-01-18,1,131.4,,False,False,False,True,False,False,False,False,False,False
1284,40,2024-01-18,1,21.01,,False,False,False,True,False,False,False,False,False,False
1284,14,2024-01-18,2,156.88,,False,False,False,True,False,False,False,False,False,False
1284,46,2024-01-18,3,80.95,,False,False,False,True,False,False,False,False,False,False
1285,31,2024-03-01,1,146.94,1196.0,False,False,False,False,True,False,False,False,False,False
1285,34,2024-03-01,2,60.04,1196.0,False,False,False,False,True,False,False,False,False,False
1285,43,2024-03-01,1,60.36,1196.0,False,False,False,False,True,False,False,False,False,False
1286,39,2024-06-10,2,176.96,1004.0,False,False,False,False,True,False,False,False,False,False
1286,23,2024-06-10,1,69.79,1004.0,False,False,False,False,True,False,False,False,False,False
1286,35,2024-06-10,1,183.4,1004.0,False,False,False,False,True,False,False,False,False,False
1286,31,2024-06-10,1,146.94,1004.0,False,False,False,False,True,False,False,False,False,False
1287,43,2024-03-24,1,60.36,916.0,False,False,False,False,True,False,False,False,False,False
1287,28,2024-03-24,1,30.83,916.0,False,False,False,False,True,False,False,False,False,False
1288,46,2024-03-29,2,80.95,233.0,False,False,False,False,False,False,False,True,False,False
1288,9,2024-03-29,3,27.62,233.0,False,False,False,False,False,False,False,True,False,False
1288,50,2024-03-29,2,173.33,233.0,False,False,False,False,False,False,False,True,False,False
1288,31,2024-03-29,3,146.94,233.0,False,False,False,False,False,False,False,True,False,False
1289,14,2024-03-09,2,156.88,,False,False,False,True,False,False,False,False,False,False
1289,27,2024-03-09,2,106.81,,False,False,False,True,False,False,False,False,False,False
1289,4,2024-03-09,3,51.54,,False,False,False,True,False,False,False,False,False,False
1289,36,2024-03-09,2,131.4,,False,False,False,True,False,False,False,False,False,False
1289,50,2024-03-09,2,173.33,,False,False,False,True,False,False,False,False,False,False
1290,4,2024-04-12,3,51.54,871.0,False,False,False,False,False,False,True,False,False,False
1290,18,2024-04-12,1,125.73,871.0,False,False,False,False,False,False,True,False,False,False
1290,32,2024-04-12,2,60.7,871.0,False,False,False,False,False,False,True,False,False,False
1291,11,2024-02-26,1,33.72,840.0,True,False,False,False,False,False,False,False,False,False
1291,35,2024-02-26,3,183.4,840.0,True,False,False,False,False,False,False,False,False,False
1291,14,2024-02-26,3,156.88,840.0,True,False,False,False,False,False,False,False,False,False
1291,50,2024-02-26,2,173.33,840.0,True,False,False,False,False,False,False,False,False,False
1291,41,2024-02-26,1,149.06,840.0,True,False,False,False,False,False,False,False,False,False
1292,50,2024-04-07,3,173.33,44.0,False,False,False,False,False,False,False,False,False,True
1293,34,2024-01-17,1,60.04,1133.0,False,False,False,False,False,True,False,False,False,False
1294,46,2024-05-17,2,80.95,322.0,False,False,False,False,False,True,False,False,False,False
1294,15,2024-05-17,2,29.19,322.0,False,False,False,False,False,True,False,False,False,False
1294,19,2024-05-17,2,41.05,322.0,False,False,False,False,False,True,False,False,False,False
1294,11,2024-05-17,1,33.72,322.0,False,False,False,False,False,True,False,False,False,False
1295,49,2024-01-10,3,144.49,28.0,False,False,False,False,False,False,False,False,True,False
1296,19,2024-01-11,1,41.05,994.0,False,True,False,False,False,False,False,False,False,False
1296,20,2024-01-11,1,115.82,994.0,False,True,False,False,False,False,False,False,False,False
1297,42,2024-02-01,2,33.89,,False,False,False,True,False,False,False,False,False,False
1297,26,2024-02-01,1,180.59,,False,False,False,True,False,False,False,False,False,False
1297,9,2024-02-01,1,27.62,,False,False,False,True,False,False,False,False,False,False
1297,48,2024-02-01,1,115.25,,False,False,False,True,False,False,False,False,False,False
1298,48,2024-01-06,3,115.25,851.0,False,False,False,False,False,False,False,False,True,False
1299,13,2024-05-30,2,46.53,196.0,False,False,False,False,False,False,False,False,False,True
1299,39,2024-05-30,3,176.96,196.0,False,False,False,False,False,False,False,False,False,True
1299,20,2024-05-30,3,115.82,196.0,False,False,False,False,False,False,False,False,False,True
1299,21,2024-05-30,1,166.14,196.0,False,False,False,False,False,False,False,False,False,True
1300,42,2024-01-26,2,33.89,416.0,False,False,False,False,True,False,False,False,False,False
1300,37,2024-01-26,2,154.88,416.0,False,False,False,False,True,False,False,False,False,False
1300,31,2024-01-26,2,146.94,416.0,False,False,False,False,True,False,False,False,False,False
1301,31,2024-05-23,3,146.94,833.0,False,True,False,False,False,False,False,False,False,False
1301,19,2024-05-23,3,41.05,833.0,False,True,False,False,False,False,False,False,False,False
1301,45,2024-05-23,1,145.46,833.0,False,True,False,False,False,False,False,False,False,False
1302,24,2024-05-07,1,97.18,,False,False,False,False,False,False,True,False,False,False
1302,49,2024-05-07,2,144.49,,False,False,False,False,False,False,True,False,False,False
1302,35,2024-05-07,1,183.4,,False,False,False,False,False,False,True,False,False,False
1302,46,2024-05-07,3,80.95,,False,False,False,False,False,False,True,False,False,False
1303,31,2024-04-24,3,146.94,476.0,True,False,False,False,False,False,False,False,False,False
1303,37,2024-04-24,2,154.88,476.0,True,False,False,False,False,False,False,False,False,False
1303,7,2024-04-24,2,163.11,476.0,True,False,False,False,False,False,False,False,False,False
1304,11,2024-01-25,1,33.72,172.0,False,False,True,False,False,False,False,False,False,False
1304,14,2024-01-25,1,156.88,172.0,False,False,True,False,False,False,False,False,False,False
1304,32,2024-01-25,2,60.7,172.0,False,False,True,False,False,False,False,False,False,False
1304,38,2024-01-25,3,123.8,172.0,False,False,True,False,False,False,False,False,False,False
1304,16,2024-01-25,2,79.32,172.0,False,False,True,False,False,False,False,False,False,False
1305,50,2024-02-29,2,173.33,1161.0,False,False,False,False,False,False,False,False,True,False
1306,21,2024-02-08,3,166.14,692.0,False,False,False,False,True,False,False,False,False,False
1307,49,2024-03-09,2,144.49,12.0,False,False,False,False,False,False,False,False,False,True
1307,36,2024-03-09,3,131.4,12.0,False,False,False,False,False,False,False,False,False,True
1308,46,2024-03-23,3,80.95,483.0,False,False,False,False,False,False,False,True,False,False
1308,31,2024-03-23,3,146.94,483.0,False,False,False,False,False,False,False,True,False,False
1308,33,2024-03-23,1,92.61,483.0,False,False,False,False,False,False,False,True,False,False
1308,36,2024-03-23,1,131.4,483.0,False,False,False,False,False,False,False,True,False,False
1309,11,2024-02-02,3,33.72,770.0,False,False,False,False,False,False,True,False,False,False
1310,28,2024-01-30,2,30.83,897.0,False,True,False,False,False,False,False,False,False,False
1311,48,2024-05-04,2,115.25,1075.0,False,False,True,False,False,False,False,False,False,False
1311,36,2024-05-04,2,131.4,1075.0,False,False,True,False,False,False,False,False,False,False
1312,34,2024-03-16,2,60.04,892.0,True,False,False,False,False,False,False,False,False,False
1312,21,2024-03-16,3,166.14,892.0,True,False,False,False,False,False,False,False,False,False
1312,40,2024-03-16,3,21.01,892.0,True,False,False,False,False,False,False,False,False,False
1313,40,2024-06-24,2,21.01,1072.0,False,False,True,False,False,False,False,False,False,False
1313,46,2024-06-24,3,80.95,1072.0,False,False,True,False,False,False,False,False,False,False
1314,48,2024-02-23,1,115.25,948.0,False,False,False,False,False,False,False,False,False,True
1314,47,2024-02-23,3,57.1,948.0,False,False,False,False,False,False,False,False,False,True
1314,9,2024-02-23,3,27.62,948.0,False,False,False,False,False,False,False,False,False,True
1315,10,2024-04-16,1,60.26,,False,False,False,False,False,False,False,True,False,False
1315,31,2024-04-16,1,146.94,,False,False,False,False,False,False,False,True,False,False
1316,35,2024-06-26,2,183.4,409.0,False,False,False,False,True,False,False,False,False,False
1317,39,2024-06-08,3,176.96,,False,False,False,False,False,True,False,False,False,False
1317,11,2024-06-08,3,33.72,,False,False,False,False,False,True,False,False,False,False
1317,5,2024-06-08,1,47.78,,False,False,False,False,False,True,False,False,False,False
1317,23,2024-06-08,2,69.79,,False,False,False,False,False,True,False,False,False,False
1318,38,2024-03-13,3,123.8,563.0,True,False,False,False,False,False,False,False,False,False
1318,47,2024-03-13,2,57.1,563.0,True,False,False,False,False,False,False,False,False,False
1318,20,2024-03-13,2,115.82,563.0,True,False,False,False,False,False,False,False,False,False
1318,24,2024-03-13,3,97.18,563.0,True,False,False,False,False,False,False,False,False,False
1319,10,2024-01-20,1,60.26,415.0,False,False,False,False,False,False,False,False,True,False
1319,7,2024-01-20,2,163.11,415.0,False,False,False,False,False,False,False,False,True,False
1319,47,2024-01-20,3,57.1,415.0,False,False,False,False,False,False,False,False,True,False
1319,14,2024-01-20,1,156.88,415.0,False,False,False,False,False,False,False,False,True,False
1319,18,2024-01-20,1,125.73,415.0,False,False,False,False,False,False,False,False,True,False
1320,50,2024-03-25,3,173.33,785.0,False,False,False,False,False,False,False,False,True,False
1320,38,2024-03-25,3,123.8,785.0,False,False,False,False,False,False,False,False,True,False
1320,39,2024-03-25,2,176.96,785.0,False,False,False,False,False,False,False,False,True,False
1320,18,2024-03-25,1,125.73,785.0,False,False,False,False,False,False,False,False,True,False
1320,48,2024-03-25,1,115.25,785.0,False,False,False,False,False,False,False,False,True,False
1321,10,2024-01-24,1,60.26,444.0,True,False,False,False,False,False,False,False,False,False
1321,11,2024-01-24,1,33.72,444.0,True,False,False,False,False,False,False,False,False,False
1321,31,2024-01-24,1,146.94,444.0,True,False,False,False,False,False,False,False,False,False
1321,1,2024-01-24,3,31.15,444.0,True,False,False,False,False,False,False,False,False,False
1321,21,2024-01-24,2,166.14,444.0,True,False,False,False,False,False,False,False,False,False
1322,49,2024-03-18,2,144.49,670.0,False,False,False,False,False,False,True,False,False,False
1322,8,2024-03-18,2,39.54,670.0,False,False,False,False,False,False,True,False,False,False
1322,16,2024-03-18,3,79.32,670.0,False,False,False,False,False,False,True,False,False,False
1322,36,2024-03-18,2,131.4,670.0,False,False,False,False,False,False,True,False,False,False
1322,26,2024-03-18,2,180.59,670.0,False,False,False,False,False,False,True,False,False,False
1323,39,2024-05-15,1,176.96,650.0,False,False,False,False,True,False,False,False,False,False
1324,36,2024-02-06,2,131.4,569.0,False,False,True,False,False,False,False,False,False,False
1324,29,2024-02-06,3,123.32,569.0,False,False,True,False,False,False,False,False,False,False
1324,32,2024-02-06,1,60.7,569.0,False,False,True,False,False,False,False,False,False,False
1324,45,2024-02-06,3,145.46,569.0,False,False,True,False,False,False,False,False,False,False
1325,30,2024-01-07,2,110.53,365.0,False,False,False,False,False,False,True,False,False,False
1325,50,2024-01-07,3,173.33,365.0,False,False,False,False,False,False,True,False,False,False
1325,43,2024-01-07,2,60.36,365.0,False,False,False,False,False,False,True,False,False,False
1326,12,2024-04-07,1,65.7,392.0,False,False,False,True,False,False,False,False,False,False
1326,48,2024-04-07,2,115.25,392.0,False,False,False,True,False,False,False,False,False,False
1326,1,2024-04-07,2,31.15,392.0,False,False,False,True,False,False,False,False,False,False
1327,24,2024-03-25,2,97.18,636.0,False,False,False,False,False,False,False,False,True,False
1328,42,2024-01-09,1,33.89,560.0,False,False,False,False,False,False,False,False,True,False
1328,31,2024-01-09,3,146.94,560.0,False,False,False,False,False,False,False,False,True,False
1328,26,2024-01-09,3,180.59,560.0,False,False,False,False,False,False,False,False,True,False
1329,46,2024-05-26,2,80.95,118.0,False,False,False,False,True,False,False,False,False,False
1330,48,2024-02-14,1,115.25,1005.0,False,False,False,False,False,False,False,False,False,True
1330,42,2024-02-14,1,33.89,1005.0,False,False,False,False,False,False,False,False,False,True
1330,49,2024-02-14,2,144.49,1005.0,False,False,False,False,False,False,False,False,False,True
1330,35,2024-02-14,1,183.4,1005.0,False,False,False,False,False,False,False,False,False,True
1331,9,2024-06-29,2,27.62,314.0,False,False,False,False,False,False,False,False,False,True
1331,6,2024-06-29,1,51.88,314.0,False,False,False,False,False,False,False,False,False,True
1332,35,2024-03-21,2,183.4,128.0,True,False,False,False,False,False,False,False,False,False
1333,46,2024-03-26,3,80.95,35.0,False,False,False,True,False,False,False,False,False,False
1333,11,2024-03-26,2,33.72,35.0,False,False,False,True,False,False,False,False,False,False
1333,38,2024-03-26,3,123.8,35.0,False,False,False,True,False,False,False,False,False,False
1334,5,2024-04-16,1,47.78,826.0,True,False,False,False,False,False,False,False,False,False
1335,29,2024-01-22,2,123.32,547.0,False,False,False,False,False,False,False,False,True,False
1335,3,2024-01-22,3,26.52,547.0,False,False,False,False,False,False,False,False,True,False
1336,20,2024-02-14,2,115.82,839.0,False,False,False,True,False,False,False,False,False,False
1337,45,2024-04-29,1,145.46,700.0,False,False,False,False,False,False,False,False,True,False
1337,6,2024-04-29,1,51.88,700.0,False,False,False,False,False,False,False,False,True,False
1337,37,2024-04-29,3,154.88,700.0,False,False,False,False,False,False,False,False,True,False
1337,30,2024-04-29,1,110.53,700.0,False,False,False,False,False,False,False,False,True,False
1337,8,2024-04-29,1,39.54,700.0,False,False,False,False,False,False,False,False,True,False
1338,14,2024-02-13,3,156.88,42.0,False,False,False,False,False,True,False,False,False,False
1339,48,2024-03-19,3,115.25,506.0,False,False,False,False,False,True,False,False,False,False
1339,49,2024-03-19,1,144.49,506.0,False,False,False,False,False,True,False,False,False,False
1340,12,2024-06-29,3,65.7,,False,False,False,False,True,False,False,False,False,False
1340,18,2024-06-29,2,125.73,,False,False,False,False,True,False,False,False,False,False
1340,9,2024-06-29,2,27.62,,False,False,False,False,True,False,False,False,False,False
1341,19,2024-02-21,3,41.05,559.0,False,False,False,True,False,False,False,False,False,False
1341,17,2024-02-21,2,60.73,559.0,False,False,False,True,False,False,False,False,False,False
1342,24,2024-03-31,2,97.18,,False,False,False,False,True,False,False,False,False,False
1342,23,2024-03-31,3,69.79,,False,False,False,False,True,False,False,False,False,False
1342,50,2024-03-31,3,173.33,,False,False,False,False,True,False,False,False,False,False
1342,42,2024-03-31,1,33.89,,False,False,False,False,True,False,False,False,False,False
1342,34,2024-03-31,1,60.04,,False,False,False,False,True,False,False,False,False,False
1343,45,2024-05-25,2,145.46,1102.0,False,False,False,False,False,False,False,False,False,True
1343,28,2024-05-25,3,30.83,1102.0,False,False,False,False,False,False,False,False,False,True
1344,6,2024-05-21,1,51.88,1032.0,False,False,False,False,True,False,False,False,False,False
1344,33,2024-05-21,2,92.61,1032.0,False,False,False,False,True,False,False,False,False,False
1344,50,2024-05-21,1,173.33,1032.0,False,False,False,False,True,False,False,False,False,False
1345,31,2024-05-12,2,146.94,237.0,False,False,False,False,False,False,False,True,False,False
1345,9,2024-05-12,3,27.62,237.0,False,False,False,False,False,False,False,True,False,False
1346,3,2024-06-17,2,26.52,774.0,False,False,False,False,False,True,False,False,False,False
1346,21,2024-06-17,1,166.14,774.0,False,False,False,False,False,True,False,False,False,False
1346,45,2024-06-17,1,145.46,774.0,False,False,False,False,False,True,False,False,False,False
1346,7,2024-06-17,2,163.11,774.0,False,False,False,False,False,True,False,False,False,False
1346,41,2024-06-17,2,149.06,774.0,False,False,False,False,False,True,False,False,False,False
1347,20,2024-02-17,3,115.82,206.0,False,False,False,False,False,True,False,False,False,False
1347,11,2024-02-17,1,33.72,206.0,False,False,False,False,False,True,False,False,False,False
1347,30,2024-02-17,1,110.53,206.0,False,False,False,False,False,True,False,False,False,False
1348,45,2024-05-31,1,145.46,935.0,False,False,False,False,False,False,False,True,False,False
1348,28,2024-05-31,2,30.83,935.0,False,False,False,False,False,False,False,True,False,False
1348,47,2024-05-31,3,57.1,935.0,False,False,False,False,False,False,False,True,False,False
1348,26,2024-05-31,2,180.59,935.0,False,False,False,False,False,False,False,True,False,False
1348,31,2024-05-31,3,146.94,935.0,False,False,False,False,False,False,False,True,False,False
1349,15,2024-03-17,3,29.19,822.0,False,False,False,False,False,True,False,False,False,False
1350,38,2024-05-27,1,123.8,552.0,False,True,False,False,False,False,False,False,False,False
1350,2,2024-05-27,2,36.51,552.0,False,True,False,False,False,False,False,False,False,False
1350,11,2024-05-27,3,33.72,552.0,False,True,False,False,False,False,False,False,False,False
1350,33,2024-05-27,3,92.61,552.0,False,True,False,False,False,False,False,False,False,False
1351,43,2024-02-05,1,60.36,1164.0,False,False,False,False,False,False,False,False,True,False
1351,22,2024-02-05,1,22.58,1164.0,False,False,False,False,False,False,False,False,True,False
1352,26,2024-03-29,3,180.59,290.0,False,False,False,False,True,False,False,False,False,False
1352,11,2024-03-29,1,33.72,290.0,False,False,False,False,True,False,False,False,False,False
1352,30,2024-03-29,1,110.53,290.0,False,False,False,False,True,False,False,False,False,False
1352,1,2024-03-29,1,31.15,290.0,False,False,False,False,True,False,False,False,False,False
1353,28,2024-03-01,3,30.83,379.0,False,False,False,False,True,False,False,False,False,False
1353,6,2024-03-01,1,51.88,379.0,False,False,False,False,True,False,False,False,False,False
1354,11,2024-01-02,3,33.72,767.0,False,False,True,False,False,False,False,False,False,False
1354,23,2024-01-02,3,69.79,767.0,False,False,True,False,False,False,False,False,False,False
1354,7,2024-01-02,2,163.11,767.0,False,False,True,False,False,False,False,False,False,False
1354,31,2024-01-02,3,146.94,767.0,False,False,True,False,False,False,False,False,False,False
1355,49,2024-04-28,2,144.49,771.0,False,False,False,True,False,False,False,False,False,False
1355,7,2024-04-28,1,163.11,771.0,False,False,False,True,False,False,False,False,False,False
1356,19,2024-04-12,2,41.05,274.0,False,False,False,False,False,True,False,False,False,False
1356,44,2024-04-12,3,186.49,274.0,False,False,False,False,False,True,False,False,False,False
1356,47,2024-04-12,2,57.1,274.0,False,False,False,False,False,True,False,False,False,False
1357,2,2024-05-05,1,36.51,,False,False,False,False,False,False,False,False,True,False
1357,15,2024-05-05,2,29.19,,False,False,False,False,False,False,False,False,True,False
1357,39,2024-05-05,2,176.96,,False,False,False,False,False,False,False,False,True,False
1357,12,2024-05-05,2,65.7,,False,False,False,False,False,False,False,False,True,False
1357,50,2024-05-05,3,173.33,,False,False,False,False,False,False,False,False,True,False
1358,9,2024-01-20,1,27.62,816.0,True,False,False,False,False,False,False,False,False,False
1358,32,2024-01-20,1,60.7,816.0,True,False,False,False,False,False,False,False,False,False
1359,42,2024-03-27,2,33.89,191.0,False,False,False,True,False,False,False,False,False,False
1359,12,2024-03-27,2,65.7,191.0,False,False,False,True,False,False,False,False,False,False
1359,28,2024-03-27,2,30.83,191.0,False,False,False,True,False,False,False,False,False,False
1359,10,2024-03-27,3,60.26,191.0,False,False,False,True,False,False,False,False,False,False
1360,11,2024-04-17,3,33.72,,False,False,False,False,False,False,False,True,False,False
1360,26,2024-04-17,3,180.59,,False,False,False,False,False,False,False,True,False,False
1361,42,2024-03-29,2,33.89,170.0,False,True,False,False,False,False,False,False,False,False
1362,25,2024-05-27,3,116.66,264.0,True,False,False,False,False,False,False,False,False,False
1362,44,2024-05-27,3,186.49,264.0,True,False,False,False,False,False,False,False,False,False
1362,30,2024-05-27,2,110.53,264.0,True,False,False,False,False,False,False,False,False,False
1362,1,2024-05-27,2,31.15,264.0,True,False,False,False,False,False,False,False,False,False
1362,32,2024-05-27,1,60.7,264.0,True,False,False,False,False,False,False,False,False,False
1363,33,2024-06-03,3,92.61,238.0,False,False,False,False,True,False,False,False,False,False
1363,24,2024-06-03,2,97.18,238.0,False,False,False,False,True,False,False,False,False,False
1363,50,2024-06-03,3,173.33,238.0,False,False,False,False,True,False,False,False,False,False
1363,31,2024-06-03,2,146.94,238.0,False,False,False,False,True,False,False,False,False,False
1364,44,2024-05-16,2,186.49,869.0,False,True,False,False,False,False,False,False,False,False
1364,6,2024-05-16,3,51.88,869.0,False,True,False,False,False,False,False,False,False,False
1364,10,2024-05-16,3,60.26,869.0,False,True,False,False,False,False,False,False,False,False
1364,1,2024-05-16,2,31.15,869.0,False,True,False,False,False,False,False,False,False,False
1365,30,2024-04-21,2,110.53,932.0,False,False,False,True,False,False,False,False,False,False
1366,4,2024-04-27,2,51.54,1003.0,True,False,False,False,False,False,False,False,False,False
1366,39,2024-04-27,2,176.96,1003.0,True,False,False,False,False,False,False,False,False,False
1366,44,2024-04-27,2,186.49,1003.0,True,False,False,False,False,False,False,False,False,False
1367,12,2024-05-18,2,65.7,49.0,False,False,False,False,False,True,False,False,False,False
1367,19,2024-05-18,1,41.05,49.0,False,False,False,False,False,True,False,False,False,False
1367,23,2024-05-18,2,69.79,49.0,False,False,False,False,False,True,False,False,False,False
1368,23,2024-06-01,3,69.79,73.0,False,False,False,False,False,True,False,False,False,False
1369,6,2024-03-04,1,51.88,812.0,True,False,False,False,False,False,False,False,False,False
1369,35,2024-03-04,1,183.4,812.0,True,False,False,False,False,False,False,False,False,False
1370,30,2024-03-11,1,110.53,883.0,False,False,True,False,False,False,False,False,False,False
1370,45,2024-03-11,3,145.46,883.0,False,False,True,False,False,False,False,False,False,False
1370,40,2024-03-11,3,21.01,883.0,False,False,True,False,False,False,False,False,False,False
1371,3,2024-03-24,3,26.52,157.0,False,False,False,False,False,False,False,False,False,True
1371,10,2024-03-24,3,60.26,157.0,False,False,False,False,False,False,False,False,False,True
1371,39,2024-03-24,1,176.96,157.0,False,False,False,False,False,False,False,False,False,True
1372,28,2024-03-27,1,30.83,162.0,False,False,False,False,False,False,True,False,False,False
1372,26,2024-03-27,3,180.59,162.0,False,False,False,False,False,False,True,False,False,False
1372,2,2024-03-27,2,36.51,162.0,False,False,False,False,False,False,True,False,False,False
1373,37,2024-01-30,2,154.88,888.0,False,True,False,False,False,False,False,False,False,False
1373,17,2024-01-30,3,60.73,888.0,False,True,False,False,False,False,False,False,False,False
1374,24,2024-06-26,3,97.18,500.0,False,False,False,False,False,False,False,False,True,False
1375,18,2024-03-11,3,125.73,895.0,False,False,False,False,False,False,False,True,False,False
1375,33,2024-03-11,1,92.61,895.0,False,False,False,False,False,False,False,True,False,False
1376,18,2024-06-22,1,125.73,372.0,False,False,False,False,False,False,False,False,False,True
1376,1,2024-06-22,1,31.15,372.0,False,False,False,False,False,False,False,False,False,True
1376,27,2024-06-22,2,106.81,372.0,False,False,False,False,False,False,False,False,False,True
1377,7,2024-06-02,3,163.11,948.0,False,False,True,False,False,False,False,False,False,False
1377,15,2024-06-02,2,29.19,948.0,False,False,True,False,False,False,False,False,False,False
1377,2,2024-06-02,1,36.51,948.0,False,False,True,False,False,False,False,False,False,False
1378,41,2024-05-30,2,149.06,944.0,False,True,False,False,False,False,False,False,False,False
1378,39,2024-05-30,2,176.96,944.0,False,True,False,False,False,False,False,False,False,False
1378,22,2024-05-30,3,22.58,944.0,False,True,False,False,False,False,False,False,False,False
1378,35,2024-05-30,1,183.4,944.0,False,True,False,False,False,False,False,False,False,False
1379,30,2024-04-23,2,110.53,710.0,False,False,False,False,False,True,False,False,False,False
1379,48,2024-04-23,1,115.25,710.0,False,False,False,False,False,True,False,False,False,False
1380,3,2024-03-06,3,26.52,799.0,False,False,False,False,False,False,False,False,True,False
1380,43,2024-03-06,2,60.36,799.0,False,False,False,False,False,False,False,False,True,False
1380,37,2024-03-06,3,154.88,799.0,False,False,False,False,False,False,False,False,True,False
1380,6,2024-03-06,2,51.88,799.0,False,False,False,False,False,False,False,False,True,False
1381,19,2024-04-04,2,41.05,1085.0,False,True,False,False,False,False,False,False,False,False
1381,49,2024-04-04,3,144.49,1085.0,False,True,False,False,False,False,False,False,False,False
1381,21,2024-04-04,2,166.14,1085.0,False,True,False,False,False,False,False,False,False,False
1382,23,2024-02-12,1,69.79,1198.0,True,False,False,False,False,False,False,False,False,False
1382,37,2024-02-12,2,154.88,1198.0,True,False,False,False,False,False,False,False,False,False
1382,28,2024-02-12,3,30.83,1198.0,True,False,False,False,False,False,False,False,False,False
1382,27,2024-02-12,3,106.81,1198.0,True,False,False,False,False,False,False,False,False,False
